id,text,label
579,तुमची मीटिंग उद्या आहे. कृपया वेळेवर या. अजेंडा संलग्न आहे.,0
24,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=456699,1
31,Your Canara account will be BLOCKED in 24 hours. Update your KYC: http://kyc-update.ml/form?ref=273148,1
618,"Hi Vivek, your interview is confirmed for 2025-05-15 at 10 AM. Please bring your ID and portfolio.",0
11,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=996865,1
222,Your SBI account will be BLOCKED in 24 hours. Update your KYC: http://kyc-update.ml/form?ref=688866,1
821,"Happy Birthday! As a valued customer, enjoy 10% off your next purchase with code BDAY51933.",0
297,तुरंत! आपका Canara खाता बंद हो जाएगा। अभी सत्यापित करें: http://bank-verify.ml/936020,1
55,Your Amazon order #265409 has been cancelled. Refund your ₹19176: http://amazon-refund.tk/claim?order=265409,1
543,Project update: Milestone 3 completed ahead of schedule. Next milestone due in 2 weeks.,0
210,URGENT: Your ICICI account has been suspended. Verify immediately at http://secure-ICICI-login.tk/verify?id=154944,1
605,"Happy Birthday! As a valued customer, enjoy 10% off your next purchase with code BDAY48002.",0
693,"Hi Amit, your interview is confirmed for 2026-12-24 at 10 AM. Please bring your ID and portfolio.",0
663,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q4 roadmap.",0
867,"Happy Birthday! As a valued customer, enjoy 10% off your next purchase with code BDAY66459.",0
71,EPFO: Your PF amount ₹18758 is ready. KYC needed: http://epfo-kyc.cf/claim?uan=172792,1
544,तुमची मीटिंग उद्या आहे. कृपया वेळेवर या. अजेंडा संलग्न आहे.,0
108,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=309044,1
494,Your Netflix subscription failed. Update billing to continue: http://netflix-billing.tk/update?id=562806,1
591,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q1 roadmap.",0
742,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q3 roadmap.",0
293,Congratulations! You have WON a prize of ₹20821! Click here to claim: http://prize-winner-640418.xyz/claim,1
290,Your SBI account will be BLOCKED in 24 hours. Update your KYC: http://kyc-update.ml/form?ref=672536,1
653,Welcome to our platform! Your account has been created. Username: priya94. Visit our help center to get started.,0
40,Your Amazon order #662336 has been cancelled. Refund your ₹12965: http://amazon-refund.tk/claim?order=662336,1
590,आपकी मीटिंग कल सुबह 10 बजे है। कृपया समय पर आएं। एजेंडा अटैच है।,0
308,ACTION REQUIRED: Unauthorized login detected on your SBI account. Reset password NOW: http://banklogin-reset.cf/295085,1
680,Conference registration confirmed. You're attending TechSummit 2026. Badge pickup at Gate A.,0
67,Microsoft Security Alert: Virus detected on your PC. Call +1-800-901-7745 immediately to fix.,1
276,Your Netflix subscription failed. Update billing to continue: http://netflix-billing.tk/update?id=155843,1
68,अभिनंदन! तुम्ही ₹17985 जिंकले! दावा करा: http://prize-marathi.cf/266931,1
319,Your Netflix subscription failed. Update billing to continue: http://netflix-billing.tk/update?id=770872,1
549,"Team, the sprint review is scheduled for Friday at 3 PM. Please update your tickets before then.",0
999,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q4 roadmap.",0
715,"Your password was changed successfully. If you didn't make this change, contact support immediately.",0
754,"Monthly Newsletter: Top stories in tech this week - AI advances, new product launches, industry trends.",0
328,Income Tax Department: You have a refund of ₹5282. Claim here: http://incometax-refund.ml/822063,1
383,बधाई हो! आप ₹35114 जीत गए! दावा करने के लिए क्लिक करें: http://prize-837952.tk/claim,1
452,Income Tax Department: You have a refund of ₹5541. Claim here: http://incometax-refund.ml/478666,1
523,Conference registration confirmed. You're attending TechSummit 2025. Badge pickup at Gate A.,0
219,EPFO: Your PF amount ₹48315 is ready. KYC needed: http://epfo-kyc.cf/claim?uan=199704,1
788,"Monthly Newsletter: Top stories in tech this week - AI advances, new product launches, industry trends.",0
437,"Dear Customer, your OTP is 352153. Share this to verify your account. Do NOT ignore this message.",1
765,"Team, the sprint review is scheduled for Friday at 3 PM. Please update your tickets before then.",0
89,"Lottery Winner! Ticket #361303 selected. Claim $50,000 prize. Fees of $200 required. Contact us.",1
64,Congratulations! You have WON a prize of ₹24397! Click here to claim: http://prize-winner-934794.xyz/claim,1
827,Conference registration confirmed. You're attending TechSummit 2025. Badge pickup at Gate A.,0
717,"Monthly Newsletter: Top stories in tech this week - AI advances, new product launches, industry trends.",0
352,Microsoft Security Alert: Virus detected on your PC. Call +1-800-822-3262 immediately to fix.,1
937,"Team, the sprint review is scheduled for Friday at 3 PM. Please update your tickets before then.",0
257,बधाई हो! आप ₹24348 जीत गए! दावा करने के लिए क्लिक करें: http://prize-490963.tk/claim,1
636,सभी कर्मचारियों को सूचित किया जाता है कि वार्षिक परीक्षा 2024-06-17 को होगी।,0
645,Quarterly report Q4 is now available. Revenue up 12%. Full report in the attached PDF.,0
555,"Your password was changed successfully. If you didn't make this change, contact support immediately.",0
960,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q4 roadmap.",0
169,Microsoft Security Alert: Virus detected on your PC. Call +1-800-371-6546 immediately to fix.,1
918,"Team, the sprint review is scheduled for Friday at 3 PM. Please update your tickets before then.",0
529,आपकी मीटिंग कल सुबह 10 बजे है। कृपया समय पर आएं। एजेंडा अटैच है।,0
824,"Team, the sprint review is scheduled for Friday at 3 PM. Please update your tickets before then.",0
986,Reminder: Your subscription renews on 2026-12-01. No action needed if you wish to continue.,0
817,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q4 roadmap.",0
87,तुरंत! आपका Yes Bank खाता बंद हो जाएगा। अभी सत्यापित करें: http://bank-verify.ml/254739,1
433,तातडीचे: तुमचे Kotak खाते बंद होईल. आत्ता verify करा: http://bank-verify-marathi.tk/999636,1
185,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=940886,1
979,टीम को सूचित किया जाता है कि इस शुक्रवार को कोई काम नहीं होगा। छुट्टी का आनंद लें।,0
535,आपका ऑर्डर #47961 डिलीवर हो गया है। कृपया रेटिंग दें।,0
295,Your Netflix subscription failed. Update billing to continue: http://netflix-billing.tk/update?id=448048,1
893,Webinar reminder: 'Machine Learning in Healthcare' starts in 1 hour. Join link in calendar invite.,0
426,URGENT: Your SBI account has been suspended. Verify immediately at http://secure-SBI-login.tk/verify?id=857273,1
714,Your order #64609 has been shipped. Expected delivery: 2025-09-10. Track at our official website.,0
261,Your Netflix subscription failed. Update billing to continue: http://netflix-billing.tk/update?id=832409,1
238,ALERT: Rs.25417 debit from your account. Not you? Call 335-9196 or click http://dispute.ICICI-fraud.gq/block,1
560,Project update: Milestone 3 completed ahead of schedule. Next milestone due in 2 weeks.,0
584,Your invoice #INV-23280 is ready. Amount due: ₹43597. Payment due by 2026-03-10.,0
446,"Dear Customer, your OTP is 684041. Share this to verify your account. Do NOT ignore this message.",1
868,सभी कर्मचारियों को सूचित किया जाता है कि वार्षिक परीक्षा 2026-12-15 को होगी।,0
801,"Monthly Newsletter: Top stories in tech this week - AI advances, new product launches, industry trends.",0
600,आपकी मीटिंग कल सुबह 10 बजे है। कृपया समय पर आएं। एजेंडा अटैच है।,0
850,Your order #62689 has been shipped. Expected delivery: 2026-01-14. Track at our official website.,0
266,बधाई हो! आप ₹43880 जीत गए! दावा करने के लिए क्लिक करें: http://prize-453123.tk/claim,1
996,Conference registration confirmed. You're attending TechSummit 2024. Badge pickup at Gate A.,0
530,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q2 roadmap.",0
56,तुमचा OTP 785743 आहे. हे कोणाशीही शेअर करू नका. लगेच verify करा.,1
121,FREE RECHARGE! Get ₹36924 talk time FREE. Limited offer. Claim now: http://free-recharge-110644.cf,1
216,FREE RECHARGE! Get ₹25462 talk time FREE. Limited offer. Claim now: http://free-recharge-726410.cf,1
26,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=211579,1
73,ACTION REQUIRED: Unauthorized login detected on your PNB account. Reset password NOW: http://banklogin-reset.cf/708792,1
45,Income Tax Department: You have a refund of ₹46151. Claim here: http://incometax-refund.ml/865990,1
248,"Lottery Winner! Ticket #691912 selected. Claim $50,000 prize. Fees of $200 required. Contact us.",1
722,Reminder: Your subscription renews on 2024-09-13. No action needed if you wish to continue.,0
282,ACTION REQUIRED: Unauthorized login detected on your SBI account. Reset password NOW: http://banklogin-reset.cf/540218,1
894,Your order #11780 has been shipped. Expected delivery: 2025-02-13. Track at our official website.,0
915,सभी कर्मचारियों को सूचित किया जाता है कि वार्षिक परीक्षा 2026-12-15 को होगी।,0
811,टीम को सूचित किया जाता है कि इस शुक्रवार को कोई काम नहीं होगा। छुट्टी का आनंद लें।,0
245,बधाई हो! आप ₹35273 जीत गए! दावा करने के लिए क्लिक करें: http://prize-634723.tk/claim,1
823,Reminder: Your subscription renews on 2025-02-02. No action needed if you wish to continue.,0
322,"Dear Customer, your OTP is 677599. Share this to verify your account. Do NOT ignore this message.",1
644,"Your password was changed successfully. If you didn't make this change, contact support immediately.",0
159,"Dear Customer, your OTP is 223172. Share this to verify your account. Do NOT ignore this message.",1
978,"Hi Vivek, your interview is confirmed for 2026-07-26 at 10 AM. Please bring your ID and portfolio.",0
430,तुमचा OTP 968286 आहे. हे कोणाशीही शेअर करू नका. लगेच verify करा.,1
942,Conference registration confirmed. You're attending TechSummit 2025. Badge pickup at Gate A.,0
463,"Dear Customer, your OTP is 710527. Share this to verify your account. Do NOT ignore this message.",1
310,PayPal: We noticed suspicious activity. Confirm your identity: http://paypal-verify.info/secure/615060,1
698,आपका ऑर्डर #30770 डिलीवर हो गया है। कृपया रेटिंग दें।,0
61,तातडीचे: तुमचे PNB खाते बंद होईल. आत्ता verify करा: http://bank-verify-marathi.tk/877236,1
885,Reminder: Your subscription renews on 2025-06-10. No action needed if you wish to continue.,0
596,आपकी मीटिंग कल सुबह 10 बजे है। कृपया समय पर आएं। एजेंडा अटैच है।,0
768,GitHub: New pull request in auth-service - 'Fix login bug' by developer. Please review when you get a chance.,0
650,Your order #6230 has been shipped. Expected delivery: 2025-02-23. Track at our official website.,0
651,सभी कर्मचारियों को सूचित किया जाता है कि वार्षिक परीक्षा 2026-05-13 को होगी।,0
866,Your order #88235 has been shipped. Expected delivery: 2025-03-12. Track at our official website.,0
669,तुमची मीटिंग उद्या आहे. कृपया वेळेवर या. अजेंडा संलग्न आहे.,0
299,आपका OTP 183958 है। इसे किसी के साथ साझा न करें। अभी verify करें।,1
690,"Your password was changed successfully. If you didn't make this change, contact support immediately.",0
315,तुरंत! आपका SBI खाता बंद हो जाएगा। अभी सत्यापित करें: http://bank-verify.ml/680933,1
311,"Dear Customer, your OTP is 566732. Share this to verify your account. Do NOT ignore this message.",1
362,SBI: आपका ATM कार्ड ब्लॉक हो जाएगा। अपडेट करें: http://sbi-update.ml/card?id=153231,1
480,अभिनंदन! तुम्ही ₹35084 जिंकले! दावा करा: http://prize-marathi.cf/770153,1
111,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=213349,1
990,Webinar reminder: 'Machine Learning in Healthcare' starts in 1 hour. Join link in calendar invite.,0
487,ALERT: Rs.30056 debit from your account. Not you? Call 986-6882 or click http://dispute.Kotak-fraud.gq/block,1
364,ACTION REQUIRED: Unauthorized login detected on your ICICI account. Reset password NOW: http://banklogin-reset.cf/677086,1
255,Congratulations! You have WON a prize of ₹7283! Click here to claim: http://prize-winner-950360.xyz/claim,1
260,FREE RECHARGE! Get ₹22347 talk time FREE. Limited offer. Claim now: http://free-recharge-185461.cf,1
803,Welcome to our platform! Your account has been created. Username: sneha74. Visit our help center to get started.,0
678,Quarterly report Q3 is now available. Revenue up 12%. Full report in the attached PDF.,0
495,ACTION REQUIRED: Unauthorized login detected on your Axis account. Reset password NOW: http://banklogin-reset.cf/133796,1
671,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q1 roadmap.",0
378,"Lottery Winner! Ticket #525110 selected. Claim $50,000 prize. Fees of $200 required. Contact us.",1
527,Your order #24507 has been shipped. Expected delivery: 2026-01-13. Track at our official website.,0
846,Quarterly report Q3 is now available. Revenue up 12%. Full report in the attached PDF.,0
138,Income Tax Department: You have a refund of ₹40452. Claim here: http://incometax-refund.ml/876039,1
356,आपका OTP 908634 है। इसे किसी के साथ साझा न करें। अभी verify करें।,1
366,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=702022,1
943,टीम को सूचित किया जाता है कि इस शुक्रवार को कोई काम नहीं होगा। छुट्टी का आनंद लें।,0
750,"Your password was changed successfully. If you didn't make this change, contact support immediately.",0
949,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q2 roadmap.",0
830,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q2 roadmap.",0
657,तुमची मीटिंग उद्या आहे. कृपया वेळेवर या. अजेंडा संलग्न आहे.,0
200,ALERT: आपके खाते से ₹27689 की अनधिकृत निकासी हुई। तुरंत संपर्क करें: http://fraud-help.cf,1
214,EPFO: Your PF amount ₹45464 is ready. KYC needed: http://epfo-kyc.cf/claim?uan=213206,1
409,इशारा: तुमच्या खात्यातून ₹3877 काढले गेले. तक्रार करा: http://fraud-marathi.ml/381502,1
333,SBI: आपका ATM कार्ड ब्लॉक हो जाएगा। अपडेट करें: http://sbi-update.ml/card?id=267457,1
209,Your SBI account will be BLOCKED in 24 hours. Update your KYC: http://kyc-update.ml/form?ref=928358,1
614,आपकी मीटिंग कल सुबह 10 बजे है। कृपया समय पर आएं। एजेंडा अटैच है।,0
79,"Hi, I'm a Nigerian prince. I have $5,000,000 stuck. Help me and get 30%. Reply with your bank details.",1
30,"Dear Customer, your OTP is 658582. Share this to verify your account. Do NOT ignore this message.",1
536,तुमची मीटिंग उद्या आहे. कृपया वेळेवर या. अजेंडा संलग्न आहे.,0
696,Welcome to our platform! Your account has been created. Username: anita70. Visit our help center to get started.,0
558,Welcome to our platform! Your account has been created. Username: anita36. Visit our help center to get started.,0
837,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q2 roadmap.",0
597,तुमची मीटिंग उद्या आहे. कृपया वेळेवर या. अजेंडा संलग्न आहे.,0
166,Your Amazon order #433632 has been cancelled. Refund your ₹3360: http://amazon-refund.tk/claim?order=433632,1
919,Welcome to our platform! Your account has been created. Username: rajesh94. Visit our help center to get started.,0
496,"Dear Customer, your OTP is 951327. Share this to verify your account. Do NOT ignore this message.",1
825,"Hi team, please find the meeting agenda for tomorrow's standup attached. We'll discuss the Q1 roadmap.",0
66,SBI: आपका ATM कार्ड ब्लॉक हो जाएगा। अपडेट करें: http://sbi-update.ml/card?id=270395,1
142,"Dear Customer, your OTP is 929683. Share this to verify your account. Do NOT ignore this message.",1
926,Reminder: Your subscription renews on 2025-07-01. No action needed if you wish to continue.,0
828,"Happy Birthday! As a valued customer, enjoy 10% off your next purchase with code BDAY14994.",0
656,Welcome to our platform! Your account has been created. Username: rahul94. Visit our help center to get started.,0
332,"Lottery Winner! Ticket #201514 selected. Claim $50,000 prize. Fees of $200 required. Contact us.",1
665,"Happy Birthday! As a valued customer, enjoy 10% off your next purchase with code BDAY99955.",0
250,तातडीचे: तुमचे PNB खाते बंद होईल. आत्ता verify करा: http://bank-verify-marathi.tk/720148,1
908,"Monthly Newsletter: Top stories in tech this week - AI advances, new product launches, industry trends.",0
709,Reminder: Your subscription renews on 2026-05-07. No action needed if you wish to continue.,0
306,Your Netflix subscription failed. Update billing to continue: http://netflix-billing.tk/update?id=900152,1
735,आपका ऑर्डर #26966 डिलीवर हो गया है। कृपया रेटिंग दें।,0
976,"Your password was changed successfully. If you didn't make this change, contact support immediately.",0
50,ALERT: आपके खाते से ₹41091 की अनधिकृत निकासी हुई। तुरंत संपर्क करें: http://fraud-help.cf,1
897,सभी कर्मचारियों को सूचित किया जाता है कि वार्षिक परीक्षा 2024-02-12 को होगी।,0
3,Congratulations! You have WON a prize of ₹6640! Click here to claim: http://prize-winner-329258.xyz/claim,1
545,"Hi Vivek, your interview is confirmed for 2025-09-27 at 10 AM. Please bring your ID and portfolio.",0
351,URGENT: Your Canara account has been suspended. Verify immediately at http://secure-Canara-login.tk/verify?id=539122,1
905,Welcome to our platform! Your account has been created. Username: vivek88. Visit our help center to get started.,0
537,Welcome to our platform! Your account has been created. Username: sneha22. Visit our help center to get started.,0
345,ALERT: आपके खाते से ₹33747 की अनधिकृत निकासी हुई। तुरंत संपर्क करें: http://fraud-help.cf,1
995,Your invoice #INV-75155 is ready. Amount due: ₹30146. Payment due by 2025-07-16.,0
482,SBI: आपका ATM कार्ड ब्लॉक हो जाएगा। अपडेट करें: http://sbi-update.ml/card?id=840282,1
576,तुमची मीटिंग उद्या आहे. कृपया वेळेवर या. अजेंडा संलग्न आहे.,0
34,URGENT: Your Axis account has been suspended. Verify immediately at http://secure-Axis-login.tk/verify?id=330914,1
32,PayPal: We noticed suspicious activity. Confirm your identity: http://paypal-verify.info/secure/426858,1
232,ALERT: Rs.44669 debit from your account. Not you? Call 553-7947 or click http://dispute.SBI-fraud.gq/block,1
964,"Your password was changed successfully. If you didn't make this change, contact support immediately.",0
193,URGENT: Your PNB account has been suspended. Verify immediately at http://secure-PNB-login.tk/verify?id=229592,1
334,PayPal: We noticed suspicious activity. Confirm your identity: http://paypal-verify.info/secure/639728,1
4,आपका OTP 835392 है। इसे किसी के साथ साझा न करें। अभी verify करें।,1
205,Congratulations! You have WON a prize of ₹16462! Click here to claim: http://prize-winner-232040.xyz/claim,1
515,टीम को सूचित किया जाता है कि इस शुक्रवार को कोई काम नहीं होगा। छुट्टी का आनंद लें।,0
800,"Team, the sprint review is scheduled for Friday at 3 PM. Please update your tickets before then.",0
307,बधाई हो! आप ₹26585 जीत गए! दावा करने के लिए क्लिक करें: http://prize-429657.tk/claim,1
110,"Lottery Winner! Ticket #275939 selected. Claim $50,000 prize. Fees of $200 required. Contact us.",1
431,तातडीचे: तुमचे SBI खाते बंद होईल. आत्ता verify करा: http://bank-verify-marathi.tk/524965,1
78,अभिनंदन! तुम्ही ₹47669 जिंकले! दावा करा: http://prize-marathi.cf/414910,1
85,Your SBI account will be BLOCKED in 24 hours. Update your KYC: http://kyc-update.ml/form?ref=356736,1
287,आपका OTP 145649 है। इसे किसी के साथ साझा न करें। अभी verify करें।,1
83,इशारा: तुमच्या खात्यातून ₹43678 काढले गेले. तक्रार करा: http://fraud-marathi.ml/188914,1
992,Webinar reminder: 'Machine Learning in Healthcare' starts in 1 hour. Join link in calendar invite.,0
790,आपकी मीटिंग कल सुबह 10 बजे है। कृपया समय पर आएं। एजेंडा अटैच है।,0
895,Webinar reminder: 'Machine Learning in Healthcare' starts in 1 hour. Join link in calendar invite.,0
399,Your Amazon order #560285 has been cancelled. Refund your ₹26862: http://amazon-refund.tk/claim?order=560285,1
324,ALERT: आपके खाते से ₹11719 की अनधिकृत निकासी हुई। तुरंत संपर्क करें: http://fraud-help.cf,1
520,"Monthly Newsletter: Top stories in tech this week - AI advances, new product launches, industry trends.",0
917,Quarterly report Q4 is now available. Revenue up 12%. Full report in the attached PDF.,0
923,Welcome to our platform! Your account has been created. Username: rahul72. Visit our help center to get started.,0
6,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=543143,1
732,Your order #42853 has been shipped. Expected delivery: 2026-03-11. Track at our official website.,0
466,ALERT: Rs.37411 debit from your account. Not you? Call 762-7547 or click http://dispute.SBI-fraud.gq/block,1
98,Congratulations! You have WON a prize of ₹28034! Click here to claim: http://prize-winner-508396.xyz/claim,1
267,SBI: आपका ATM कार्ड ब्लॉक हो जाएगा। अपडेट करें: http://sbi-update.ml/card?id=270128,1
358,Income Tax Department: You have a refund of ₹38083. Claim here: http://incometax-refund.ml/809489,1
869,आपका ऑर्डर #16319 डिलीवर हो गया है। कृपया रेटिंग दें।,0
799,सभी कर्मचारियों को सूचित किया जाता है कि वार्षिक परीक्षा 2025-12-13 को होगी।,0
381,Microsoft Security Alert: Virus detected on your PC. Call +1-800-945-4578 immediately to fix.,1
632,Your invoice #INV-86397 is ready. Amount due: ₹13116. Payment due by 2025-09-03.,0
382,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=891401,1
491,Income Tax Department: You have a refund of ₹18512. Claim here: http://incometax-refund.ml/335765,1
119,ALERT: आपके खाते से ₹22546 की अनधिकृत निकासी हुई। तुरंत संपर्क करें: http://fraud-help.cf,1
901,तुमची मीटिंग उद्या आहे. कृपया वेळेवर या. अजेंडा संलग्न आहे.,0
251,"Dear Customer, your OTP is 139434. Share this to verify your account. Do NOT ignore this message.",1
524,सभी कर्मचारियों को सूचित किया जाता है कि वार्षिक परीक्षा 2024-05-25 को होगी।,0
10,ALERT: आपके खाते से ₹46674 की अनधिकृत निकासी हुई। तुरंत संपर्क करें: http://fraud-help.cf,1
197,तातडीचे: तुमचे Yes Bank खाते बंद होईल. आत्ता verify करा: http://bank-verify-marathi.tk/246566,1
604,"Team, the sprint review is scheduled for Friday at 3 PM. Please update your tickets before then.",0
82,"Lottery Winner! Ticket #808446 selected. Claim $50,000 prize. Fees of $200 required. Contact us.",1
784,GitHub: New pull request in ml-pipeline - 'Fix login bug' by developer. Please review when you get a chance.,0
588,Welcome to our platform! Your account has been created. Username: anita91. Visit our help center to get started.,0
798,Your order #49394 has been shipped. Expected delivery: 2024-01-23. Track at our official website.,0
240,URGENT: Your Canara account has been suspended. Verify immediately at http://secure-Canara-login.tk/verify?id=428267,1
291,ICICI: तुमचे खाते freeze होईल. KYC अपडेट करा: http://icici-kyc.gq/form?id=601776,1
212,बधाई हो! आप ₹30122 जीत गए! दावा करने के लिए क्लिक करें: http://prize-628313.tk/claim,1
718,Conference registration confirmed. You're attending TechSummit 2024. Badge pickup at Gate A.,0
360,Your Netflix subscription failed. Update billing to continue: http://netflix-billing.tk/update?id=368900,1
450,ALERT: Rs.11608 debit from your account. Not you? Call 408-5397 or click http://dispute.Yes Bank-fraud.gq/block,1
228,"Hi, I'm a Nigerian prince. I have $5,000,000 stuck. Help me and get 30%. Reply with your bank details.",1
951,"Happy Birthday! As a valued customer, enjoy 10% off your next purchase with code BDAY12690.",0
947,Welcome to our platform! Your account has been created. Username: priya52. Visit our help center to get started.,0
797,Conference registration confirmed. You're attending TechSummit 2025. Badge pickup at Gate A.,0
502,Conference registration confirmed. You're attending TechSummit 2024. Badge pickup at Gate A.,0
465,SBI: आपका ATM कार्ड ब्लॉक हो जाएगा। अपडेट करें: http://sbi-update.ml/card?id=906306,1
