id,text,label
27,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 283320 दें।,1
28,"Dear customer, ₹88547 credited to your account as cashback. Verify: http://cashback.ml/99458",1
29,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 479615 द्या.,1
30,URGENT: Your bank a/c will be blocked. Send OTP 550087 to our executive immediately.,1
31,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 589919 दें।,1
32,SIM card upgrade required. Your Airtel SIM will deactivate. Update: http://sim-update.tk/26368,1
33,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-9307543776,1
34,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-7364500073,1
35,SIM card upgrade required. Your Airtel SIM will deactivate. Update: http://sim-update.tk/85549,1
36,मोफत! तुम्ही ₹22745 जिंकले! 24 तासात दावा करा. कॉल करा +91-7131877388,1
37,Your CIBIL score is low. Get instant loan ₹10038. No documents. Click: http://loan-app.cf,1
38,अभिनंदन! ₹8466 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
39,URGENT: Your bank a/c will be blocked. Send OTP 849478 to our executive immediately.,1
40,URGENT: Your bank a/c will be blocked. Send OTP 931338 to our executive immediately.,1
41,अभिनंदन! ₹66434 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
42,मुफ्त! आपने ₹30583 जीते! 24 घंटे में दावा करें। कॉल करें +91-8312471946,1
43,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 561941 द्या.,1
44,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 462115 द्या.,1
45,Police Case registered against you. Pay ₹33843 fine immediately to avoid arrest: +91-9877739461,1
46,लोन ऑफर: ₹7510 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
47,Congratulations! Your UPI ID won ₹62773. Verify at http://upi-winner.tk to receive.,1
48,अभिनंदन! ₹14544 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
49,Job offer! Earn ₹84864/day from home. No experience needed. Register: http://earn-home.ml,1
50,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 367865 द्या.,1
51,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-9487987460,1
52,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-8314582306,1
53,मोफत! तुम्ही ₹14217 जिंकले! 24 तासात दावा करा. कॉल करा +91-8177855478,1
54,Police Case registered against you. Pay ₹49893 fine immediately to avoid arrest: +91-7998799778,1
55,Police Case registered against you. Pay ₹23441 fine immediately to avoid arrest: +91-8150190600,1
56,लोन ऑफर: ₹59420 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
57,लोन ऑफर: ₹14027 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
58,FREE msg: You've won ₹51866! Claim within 24hrs. Call +91-7674809620 or SMS WIN to 56789.,1
59,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 846261 द्या.,1
60,Your CIBIL score is low. Get instant loan ₹19597. No documents. Click: http://loan-app.cf,1
61,Your CIBIL score is low. Get instant loan ₹30649. No documents. Click: http://loan-app.cf,1
62,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 555051 द्या.,1
63,URGENT: Your bank a/c will be blocked. Send OTP 982140 to our executive immediately.,1
64,बधाई! ₹16451 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
65,SIM card upgrade required. Your Vi SIM will deactivate. Update: http://sim-update.tk/13181,1
66,URGENT: Your bank a/c will be blocked. Send OTP 679896 to our executive immediately.,1
67,Job offer! Earn ₹84537/day from home. No experience needed. Register: http://earn-home.ml,1
68,मोफत! तुम्ही ₹36723 जिंकले! 24 तासात दावा करा. कॉल करा +91-8808783215,1
69,SIM card upgrade required. Your Vi SIM will deactivate. Update: http://sim-update.tk/78162,1
70,"Dear customer, ₹5070 credited to your account as cashback. Verify: http://cashback.ml/97119",1
71,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-8736359501,1
72,Police Case registered against you. Pay ₹43678 fine immediately to avoid arrest: +91-9526842181,1
73,मुफ्त! आपने ₹3061 जीते! 24 घंटे में दावा करें। कॉल करें +91-9959368248,1
74,बधाई! ₹55823 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
75,बधाई! ₹49123 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
76,Job offer! Earn ₹37487/day from home. No experience needed. Register: http://earn-home.ml,1
77,"Dear customer, ₹52774 credited to your account as cashback. Verify: http://cashback.ml/78526",1
78,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-7180206801,1
79,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 550779 दें।,1
80,Aadhaar linked with crime. Call CBI officer at +91-7604846138 immediately. Ignore at your risk.,1
81,Your CIBIL score is low. Get instant loan ₹51410. No documents. Click: http://loan-app.cf,1
82,अभिनंदन! ₹57313 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
83,मोफत! तुम्ही ₹69855 जिंकले! 24 तासात दावा करा. कॉल करा +91-9929718301,1
84,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-8563730457,1
85,Your CIBIL score is low. Get instant loan ₹48081. No documents. Click: http://loan-app.cf,1
86,बधाई! ₹3563 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
87,FREE msg: You've won ₹11900! Claim within 24hrs. Call +91-7569946661 or SMS WIN to 56789.,1
88,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-9241872540,1
89,बधाई! ₹2425 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
90,लोन ऑफर: ₹48805 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
91,मुफ्त! आपने ₹67411 जीते! 24 घंटे में दावा करें। कॉल करें +91-8350142636,1
92,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-7387459039,1
93,मोफत! तुम्ही ₹39401 जिंकले! 24 तासात दावा करा. कॉल करा +91-8653977153,1
94,"Dear customer, ₹71516 credited to your account as cashback. Verify: http://cashback.ml/85538",1
95,Police Case registered against you. Pay ₹12545 fine immediately to avoid arrest: +91-9613709506,1
96,LOTTERY: You've been selected as a winner! Prize: ₹57613. Pay ₹500 processing fee to claim.,1
97,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-8435667669,1
98,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-8135305064,1
99,Police Case registered against you. Pay ₹17787 fine immediately to avoid arrest: +91-7451984277,1
100,Aadhaar linked with crime. Call CBI officer at +91-9087811803 immediately. Ignore at your risk.,1
101,लोन ऑफर: ₹66795 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
102,LOTTERY: You've been selected as a winner! Prize: ₹48625. Pay ₹500 processing fee to claim.,1
103,URGENT: Your bank a/c will be blocked. Send OTP 518694 to our executive immediately.,1
104,लोन ऑफर: ₹36559 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
105,LOTTERY: You've been selected as a winner! Prize: ₹36996. Pay ₹500 processing fee to claim.,1
106,अभिनंदन! ₹80588 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
107,URGENT: Your bank a/c will be blocked. Send OTP 645438 to our executive immediately.,1
108,Your CIBIL score is low. Get instant loan ₹90788. No documents. Click: http://loan-app.cf,1
109,Congratulations! Your UPI ID won ₹18358. Verify at http://upi-winner.tk to receive.,1
110,FREE msg: You've won ₹63607! Claim within 24hrs. Call +91-7283085972 or SMS WIN to 56789.,1
111,Congratulations! Your UPI ID won ₹15726. Verify at http://upi-winner.tk to receive.,1
112,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-9821524038,1
113,लोन ऑफर: ₹11099 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
114,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-9446034887,1
115,URGENT: Your bank a/c will be blocked. Send OTP 948992 to our executive immediately.,1
116,FREE msg: You've won ₹1103! Claim within 24hrs. Call +91-9078192513 or SMS WIN to 56789.,1
117,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 689063 द्या.,1
118,Aadhaar linked with crime. Call CBI officer at +91-9773946400 immediately. Ignore at your risk.,1
119,लोन ऑफर: ₹78238 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
120,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 369579 दें।,1
121,"Dear customer, ₹54687 credited to your account as cashback. Verify: http://cashback.ml/95496",1
122,मोफत! तुम्ही ₹27000 जिंकले! 24 तासात दावा करा. कॉल करा +91-8335110462,1
123,SIM card upgrade required. Your Vi SIM will deactivate. Update: http://sim-update.tk/34792,1
124,URGENT: Your bank a/c will be blocked. Send OTP 912314 to our executive immediately.,1
125,Job offer! Earn ₹90232/day from home. No experience needed. Register: http://earn-home.ml,1
126,SIM card upgrade required. Your Airtel SIM will deactivate. Update: http://sim-update.tk/34558,1
127,मुफ्त! आपने ₹20342 जीते! 24 घंटे में दावा करें। कॉल करें +91-8806793355,1
128,Police Case registered against you. Pay ₹72022 fine immediately to avoid arrest: +91-8870122068,1
129,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-9526669154,1
130,Aadhaar linked with crime. Call CBI officer at +91-9161999877 immediately. Ignore at your risk.,1
131,Your CIBIL score is low. Get instant loan ₹42170. No documents. Click: http://loan-app.cf,1
132,बधाई! ₹18574 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
133,URGENT: Your bank a/c will be blocked. Send OTP 390141 to our executive immediately.,1
134,बधाई! ₹47699 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
135,Congratulations! Your UPI ID won ₹48239. Verify at http://upi-winner.tk to receive.,1
136,FREE msg: You've won ₹78365! Claim within 24hrs. Call +91-7146090311 or SMS WIN to 56789.,1
137,"Dear customer, ₹6071 credited to your account as cashback. Verify: http://cashback.ml/92729",1
138,FREE msg: You've won ₹87804! Claim within 24hrs. Call +91-9577360105 or SMS WIN to 56789.,1
139,Congratulations! Your UPI ID won ₹13622. Verify at http://upi-winner.tk to receive.,1
140,"Dear customer, ₹79277 credited to your account as cashback. Verify: http://cashback.ml/19654",1
141,Aadhaar linked with crime. Call CBI officer at +91-8912055932 immediately. Ignore at your risk.,1
142,Your CIBIL score is low. Get instant loan ₹22545. No documents. Click: http://loan-app.cf,1
143,Job offer! Earn ₹41804/day from home. No experience needed. Register: http://earn-home.ml,1
144,FREE msg: You've won ₹11338! Claim within 24hrs. Call +91-9864147921 or SMS WIN to 56789.,1
145,मुफ्त! आपने ₹74672 जीते! 24 घंटे में दावा करें। कॉल करें +91-8534782468,1
146,लोन ऑफर: ₹92202 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
147,मुफ्त! आपने ₹28627 जीते! 24 घंटे में दावा करें। कॉल करें +91-7786377498,1
148,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-9652723016,1
149,Aadhaar linked with crime. Call CBI officer at +91-9114466913 immediately. Ignore at your risk.,1
150,LOTTERY: You've been selected as a winner! Prize: ₹61277. Pay ₹500 processing fee to claim.,1
151,लोन ऑफर: ₹88851 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
152,Congratulations! Your UPI ID won ₹6810. Verify at http://upi-winner.tk to receive.,1
153,Aadhaar linked with crime. Call CBI officer at +91-7052419297 immediately. Ignore at your risk.,1
154,FREE msg: You've won ₹36863! Claim within 24hrs. Call +91-8495549753 or SMS WIN to 56789.,1
155,लोन ऑफर: ₹6477 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
156,Congratulations! Your UPI ID won ₹9938. Verify at http://upi-winner.tk to receive.,1
157,Job offer! Earn ₹86213/day from home. No experience needed. Register: http://earn-home.ml,1
158,अभिनंदन! ₹47577 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
159,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 457006 दें।,1
160,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 134873 दें।,1
161,मोफत! तुम्ही ₹75131 जिंकले! 24 तासात दावा करा. कॉल करा +91-9480811934,1
162,बधाई! ₹75367 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
163,Congratulations! Your UPI ID won ₹72161. Verify at http://upi-winner.tk to receive.,1
164,Police Case registered against you. Pay ₹6278 fine immediately to avoid arrest: +91-9986942925,1
165,LOTTERY: You've been selected as a winner! Prize: ₹94433. Pay ₹500 processing fee to claim.,1
166,Aadhaar linked with crime. Call CBI officer at +91-8610478031 immediately. Ignore at your risk.,1
167,बधाई! ₹64827 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
168,मुफ्त! आपने ₹1555 जीते! 24 घंटे में दावा करें। कॉल करें +91-7936157736,1
169,FREE msg: You've won ₹10052! Claim within 24hrs. Call +91-9118407895 or SMS WIN to 56789.,1
170,Police Case registered against you. Pay ₹17540 fine immediately to avoid arrest: +91-8680032283,1
171,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-8094233834,1
172,Your CIBIL score is low. Get instant loan ₹87203. No documents. Click: http://loan-app.cf,1
173,Job offer! Earn ₹40832/day from home. No experience needed. Register: http://earn-home.ml,1
174,FREE msg: You've won ₹97130! Claim within 24hrs. Call +91-7137216882 or SMS WIN to 56789.,1
175,URGENT: Your bank a/c will be blocked. Send OTP 105891 to our executive immediately.,1
176,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 114621 द्या.,1
177,Congratulations! Your UPI ID won ₹50835. Verify at http://upi-winner.tk to receive.,1
178,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-8209419332,1
179,मुफ्त! आपने ₹99359 जीते! 24 घंटे में दावा करें। कॉल करें +91-9416231813,1
180,मुफ्त! आपने ₹74633 जीते! 24 घंटे में दावा करें। कॉल करें +91-7799156163,1
181,Aadhaar linked with crime. Call CBI officer at +91-8697548631 immediately. Ignore at your risk.,1
182,लोन ऑफर: ₹88454 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
183,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-8519229233,1
184,Police Case registered against you. Pay ₹61047 fine immediately to avoid arrest: +91-8990147366,1
185,FREE msg: You've won ₹58816! Claim within 24hrs. Call +91-7491921670 or SMS WIN to 56789.,1
186,Job offer! Earn ₹94045/day from home. No experience needed. Register: http://earn-home.ml,1
187,लोन ऑफर: ₹92305 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
188,Congratulations! Your UPI ID won ₹46712. Verify at http://upi-winner.tk to receive.,1
189,FREE msg: You've won ₹90467! Claim within 24hrs. Call +91-8572138736 or SMS WIN to 56789.,1
190,"Dear customer, ₹15188 credited to your account as cashback. Verify: http://cashback.ml/28713",1
191,मुफ्त! आपने ₹72620 जीते! 24 घंटे में दावा करें। कॉल करें +91-9364813790,1
192,लोन ऑफर: ₹98754 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
193,"Dear customer, ₹50532 credited to your account as cashback. Verify: http://cashback.ml/6827",1
194,मुफ्त! आपने ₹31476 जीते! 24 घंटे में दावा करें। कॉल करें +91-9056216493,1
195,Congratulations! Your UPI ID won ₹72260. Verify at http://upi-winner.tk to receive.,1
196,Your CIBIL score is low. Get instant loan ₹67224. No documents. Click: http://loan-app.cf,1
197,"Dear customer, ₹67859 credited to your account as cashback. Verify: http://cashback.ml/95684",1
198,Your CIBIL score is low. Get instant loan ₹659. No documents. Click: http://loan-app.cf,1
199,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-9304913884,1
200,LOTTERY: You've been selected as a winner! Prize: ₹87333. Pay ₹500 processing fee to claim.,1
201,Police Case registered against you. Pay ₹37035 fine immediately to avoid arrest: +91-9092828860,1
202,LOTTERY: You've been selected as a winner! Prize: ₹98713. Pay ₹500 processing fee to claim.,1
203,लोन ऑफर: ₹47673 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
204,FREE msg: You've won ₹88728! Claim within 24hrs. Call +91-7543455055 or SMS WIN to 56789.,1
205,LOTTERY: You've been selected as a winner! Prize: ₹5233. Pay ₹500 processing fee to claim.,1
206,LOTTERY: You've been selected as a winner! Prize: ₹29207. Pay ₹500 processing fee to claim.,1
207,मोफत! तुम्ही ₹47577 जिंकले! 24 तासात दावा करा. कॉल करा +91-7546285964,1
208,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 143441 दें।,1
209,लोन ऑफर: ₹44470 तुरंत मिलेगा। कोई दस्तावेज़ नहीं। अभी apply करें।,1
210,SIM card upgrade required. Your Vi SIM will deactivate. Update: http://sim-update.tk/8528,1
211,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-8889658333,1
212,बधाई! ₹77119 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
213,LOTTERY: You've been selected as a winner! Prize: ₹9811. Pay ₹500 processing fee to claim.,1
214,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-8785463318,1
215,मोफत! तुम्ही ₹39629 जिंकले! 24 तासात दावा करा. कॉल करा +91-8624013501,1
216,लोन ऑफर: ₹98682 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
217,Police Case registered against you. Pay ₹32998 fine immediately to avoid arrest: +91-9324488919,1
218,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-8683120631,1
219,SIM card upgrade required. Your Jio SIM will deactivate. Update: http://sim-update.tk/2833,1
220,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 486478 दें।,1
221,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-7174287090,1
222,LOTTERY: You've been selected as a winner! Prize: ₹11524. Pay ₹500 processing fee to claim.,1
223,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 709446 दें।,1
224,Aadhaar linked with crime. Call CBI officer at +91-7155382221 immediately. Ignore at your risk.,1
225,SIM card upgrade required. Your Airtel SIM will deactivate. Update: http://sim-update.tk/25715,1
226,लोन ऑफर: ₹55135 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
227,Your CIBIL score is low. Get instant loan ₹59956. No documents. Click: http://loan-app.cf,1
228,LOTTERY: You've been selected as a winner! Prize: ₹57364. Pay ₹500 processing fee to claim.,1
229,Police Case registered against you. Pay ₹28869 fine immediately to avoid arrest: +91-8764955203,1
230,अभिनंदन! ₹91650 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
231,"Dear customer, ₹89521 credited to your account as cashback. Verify: http://cashback.ml/68271",1
232,अभिनंदन! ₹96831 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
233,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-7633588893,1
234,Congratulations! Your UPI ID won ₹86747. Verify at http://upi-winner.tk to receive.,1
235,Police Case registered against you. Pay ₹29414 fine immediately to avoid arrest: +91-7863345113,1
236,LOTTERY: You've been selected as a winner! Prize: ₹94893. Pay ₹500 processing fee to claim.,1
237,URGENT: Your bank a/c will be blocked. Send OTP 347306 to our executive immediately.,1
238,Police Case registered against you. Pay ₹27016 fine immediately to avoid arrest: +91-7149183460,1
239,Congratulations! Your UPI ID won ₹10813. Verify at http://upi-winner.tk to receive.,1
240,बधाई! ₹4168 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
241,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-8676773715,1
242,मोफत! तुम्ही ₹43861 जिंकले! 24 तासात दावा करा. कॉल करा +91-8947902573,1
243,मुफ्त! आपने ₹26631 जीते! 24 घंटे में दावा करें। कॉल करें +91-8548303939,1
244,लोन ऑफर: ₹62390 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
245,Congratulations! Your UPI ID won ₹56979. Verify at http://upi-winner.tk to receive.,1
246,Your CIBIL score is low. Get instant loan ₹45491. No documents. Click: http://loan-app.cf,1
247,लोन ऑफर: ₹44021 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
248,मुफ्त! आपने ₹24796 जीते! 24 घंटे में दावा करें। कॉल करें +91-8714125540,1
249,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 516363 दें।,1
250,Your CIBIL score is low. Get instant loan ₹15290. No documents. Click: http://loan-app.cf,1
251,LOTTERY: You've been selected as a winner! Prize: ₹31904. Pay ₹500 processing fee to claim.,1
252,Police Case registered against you. Pay ₹24301 fine immediately to avoid arrest: +91-8652729045,1
253,Police Case registered against you. Pay ₹85783 fine immediately to avoid arrest: +91-9338445325,1
254,Your CIBIL score is low. Get instant loan ₹54954. No documents. Click: http://loan-app.cf,1
255,SIM card upgrade required. Your BSNL SIM will deactivate. Update: http://sim-update.tk/75261,1
256,Job offer! Earn ₹86717/day from home. No experience needed. Register: http://earn-home.ml,1
257,FREE msg: You've won ₹70513! Claim within 24hrs. Call +91-9772902112 or SMS WIN to 56789.,1
258,मोफत! तुम्ही ₹70076 जिंकले! 24 तासात दावा करा. कॉल करा +91-8530158814,1
259,Congratulations! Your UPI ID won ₹48781. Verify at http://upi-winner.tk to receive.,1
260,मुफ्त! आपने ₹21002 जीते! 24 घंटे में दावा करें। कॉल करें +91-7898143217,1
261,Your CIBIL score is low. Get instant loan ₹57247. No documents. Click: http://loan-app.cf,1
262,Police Case registered against you. Pay ₹89665 fine immediately to avoid arrest: +91-9793819732,1
263,"Dear customer, ₹65671 credited to your account as cashback. Verify: http://cashback.ml/22443",1
264,तातडीचे: तुमचे UPI खाते बंद होईल. OTP 878013 द्या.,1
265,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-8945475662,1
266,बधाई! ₹89886 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
267,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-7478782008,1
268,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 663095 दें।,1
269,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 644361 दें।,1
270,URGENT: Your bank a/c will be blocked. Send OTP 607348 to our executive immediately.,1
271,LOTTERY: You've been selected as a winner! Prize: ₹9113. Pay ₹500 processing fee to claim.,1
272,SIM card upgrade required. Your Vi SIM will deactivate. Update: http://sim-update.tk/80195,1
273,Job offer! Earn ₹75691/day from home. No experience needed. Register: http://earn-home.ml,1
274,बधाई! ₹69848 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
275,Your CIBIL score is low. Get instant loan ₹5098. No documents. Click: http://loan-app.cf,1
276,तुमचे आधार कार्ड गुन्ह्याशी जोडले आहे. लगेच call करा +91-8507810226,1
277,Your CIBIL score is low. Get instant loan ₹94982. No documents. Click: http://loan-app.cf,1
278,लोन ऑफर: ₹95691 लगेच मिळेल. कोणतेही कागदपत्र नाही. आत्ता apply करा.,1
279,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 745262 दें।,1
280,Job offer! Earn ₹19945/day from home. No experience needed. Register: http://earn-home.ml,1
281,Job offer! Earn ₹92160/day from home. No experience needed. Register: http://earn-home.ml,1
282,FREE msg: You've won ₹38160! Claim within 24hrs. Call +91-8561609608 or SMS WIN to 56789.,1
283,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 337646 दें।,1
284,Congratulations! Your UPI ID won ₹66989. Verify at http://upi-winner.tk to receive.,1
285,Congratulations! Your UPI ID won ₹6916. Verify at http://upi-winner.tk to receive.,1
286,बधाई! ₹80078 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
287,SIM card upgrade required. Your BSNL SIM will deactivate. Update: http://sim-update.tk/2855,1
288,"Dear customer, ₹20943 credited to your account as cashback. Verify: http://cashback.ml/47428",1
289,अभिनंदन! ₹89336 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
290,मोफत! तुम्ही ₹87822 जिंकले! 24 तासात दावा करा. कॉल करा +91-9706975556,1
291,अभिनंदन! ₹34352 तुमच्या खात्यात जमा होतील. verify करा: http://upi.ml,1
292,आपका आधार कार्ड crime से लिंक है। तुरंत call करें +91-8128097218,1
293,SIM card upgrade required. Your Jio SIM will deactivate. Update: http://sim-update.tk/22153,1
294,"Dear customer, ₹99378 credited to your account as cashback. Verify: http://cashback.ml/34260",1
295,तुरंत: आपका UPI खाता बंद हो जाएगा। OTP 999745 दें।,1
296,Your CIBIL score is low. Get instant loan ₹23914. No documents. Click: http://loan-app.cf,1
297,Your CIBIL score is low. Get instant loan ₹81493. No documents. Click: http://loan-app.cf,1
298,बधाई! ₹32251 आपके खाते में भेजे जाएंगे। अभी verify करें: http://upi.ml,1
299,Job offer! Earn ₹9238/day from home. No experience needed. Register: http://earn-home.ml,1
300,Police Case registered against you. Pay ₹52511 fine immediately to avoid arrest: +91-9936358355,1
301,"Dear customer, ₹31474 credited to your account as cashback. Verify: http://cashback.ml/88687",1
