id,url,label
111,http://211.182.112.188/password/c03077b6,1
112,http://5wt3hju31fi0n6dg.cf/7c39cee8/74dc0140/5c6ab0ba,1
113,http://34.127.42.69/update/047a7388,1
114,http://52.71.245.195/suspend/8e2d3e3a,1
115,http://27.151.52.131/alert/c9a1c5d9,1
116,http://r9i8kcmm7dbfp.xyz/34c4e7fb/84865ba8/c4f0561b,1
117,https://alert-portal.support.ga/login?redirect=home,1
118,http://83.65.93.197/amazon/f22045c0,1
119,http://amazon.update.ffefc.ml/account/7911,1
120,https://paypal-portal.support.ml/login?redirect=home,1
121,http://login-bank.kotak.tk/verify?id=83187,1
122,http://7cm453kf486i3c.cf/b5c550ab/313cccda/7061c291,1
123,http://suspend-login.hdfc.ga/verify?id=30432,1
124,http://226.16.88.129/confirm/a8593893,1
125,http://alert.verify.cadjh.top/account/1917,1
126,http://amazon.verify.ijgag.info/account/6131,1
127,http://f2xhdcv4bktcv1ltwb.ga/b3a91abe/9692f0fc/4f8226a6,1
128,http://kfq5dz53x1f8.biz/93261ce3/9a54d939/39ba6e76,1
129,http://128.48.232.81/confirm/9cefbc7e,1
130,http://1p778rnkowypswld.top/2e84345d/7a7ec0b0/1b1481b5,1
131,http://hll9rzrkbfqxlbvn7n.top/9dda60ec/ceb710d8/ca809ed9,1
132,http://t28p6u3u6h0ufx3030a.info/81f64e59/97443a5d/563ddd49,1
133,http://ebay-login.pnb.ga/verify?id=75809,1
134,http://180.255.233.106/alert/f810f92f,1
135,https://confirm-portal.help.biz/login?redirect=home,1
136,http://4ypkw7493dxwor17.ml/42647d62/b79f6184/60962e4e,1
137,http://a6ba24s0lgupuow.top/763c49c8/20b62467/4e29db04,1
138,https://update-portal.service.tk/login?redirect=home,1
139,https://secure-portal.support.top/login?redirect=home,1
140,http://suspend.login.bgcbi.top/account/5267,1
141,http://71.42.73.161/login/54b24be9,1
142,http://20.253.185.234/bank/12ab0b51,1
143,http://suspend-confirm.pnb.cf/verify?id=11329,1
144,http://verify.secure.jjegf.cf/account/9548,1
145,http://account-bank.sbi.tk/verify?id=77894,1
146,https://update-portal.help.gq/login?redirect=home,1
147,http://231.111.15.84/update/d60e20f3,1
148,http://suspend-urgent.yes bank.top/verify?id=35304,1
149,http://confirm-bank.yes bank.ga/verify?id=23486,1
150,https://credential-portal.support.cf/login?redirect=home,1
151,http://5p03wvpunwcgbsvk3x.biz/facf6fb4/f6bfaf16/82032be3,1
152,http://147.215.222.82/signin/da2aeb24,1
153,https://amazon-portal.service.gq/login?redirect=home,1
154,http://73.9.2.234/suspend/e8199a5b,1
155,http://213.212.154.71/signin/713f4162,1
156,http://216.191.52.8/paypal/aabf61cd,1
157,http://login-verify.sbi.ga/verify?id=24523,1
158,http://243.155.38.68/signin/671694bf,1
159,http://alert.update.gfcee.ga/account/6274,1
160,http://d1zm4ix4zcrhyqn.info/bd3276e1/c28df972/6dece74c,1
161,http://191.56.123.5/suspend/ca52e9b1,1
162,http://amazon.update.facag.top/account/4177,1
163,http://bank-amazon.pnb.cf/verify?id=79410,1
164,https://urgent-portal.help.biz/login?redirect=home,1
165,http://175.25.127.246/account/daaebbd4,1
166,http://oh3yrghwzkag6w04yg.ml/cf1940a9/8c6af1a7/1aa4ed26,1
167,http://26.155.171.116/urgent/60e2faf6,1
168,https://urgent-portal.help.ml/login?redirect=home,1
169,https://login-portal.help.cf/login?redirect=home,1
170,http://update.login.echjd.ml/account/4175,1
171,http://85y6q8sjy5op9.ga/d357b636/fba8c42e/2c1be1d7,1
172,http://14.250.156.2/alert/f8ac9730,1
173,https://update-portal.service.ml/login?redirect=home,1
174,http://update-bank.hdfc.top/verify?id=48116,1
175,http://verify.update.jcgdd.ml/account/5280,1
176,http://credential-confirm.kotak.top/verify?id=85781,1
177,http://bank.login.bfdaf.info/account/9942,1
178,http://amazon.update.afgfg.xyz/account/8673,1
179,http://alert-suspend.yes bank.top/verify?id=70461,1
180,http://234.13.215.23/update/4ed3c34e,1
181,http://oa35qbb3xmdkrl.tk/b3255229/c84c4586/3dbc82db,1
182,http://214.227.200.15/account/e2cd8e42,1
183,https://account-portal.support.top/login?redirect=home,1
184,http://48.72.123.44/payment/632e5025,1
185,http://zdppbquakx6wb68q0j.cf/f72f50b4/f5f56e6e/08401438,1
186,https://password-portal.service.cf/login?redirect=home,1
187,http://ebay-amazon.sbi.ml/verify?id=13869,1
188,http://paypal.secure.gegdc.gq/account/2727,1
189,http://amazon.update.jacah.info/account/7132,1
190,https://login-portal.help.cf/login?redirect=home,1
191,http://179.230.193.35/bank/d25d6137,1
192,http://150.12.49.53/verify/79f13bc6,1
193,https://urgent-portal.support.gq/login?redirect=home,1
194,https://urgent-portal.help.biz/login?redirect=home,1
195,http://update-secure.yes bank.info/verify?id=91981,1
196,http://uesdrbta3k3om.cf/9b37820a/5b18eafe/f6c25848,1
197,http://urgent.secure.ifgii.xyz/account/2159,1
198,http://5re0drimr25i7.tk/6627452a/6500c189/fd0ad3d5,1
199,https://verify-portal.service.tk/login?redirect=home,1
200,http://verify.secure.aecdg.gq/account/5790,1
201,http://amazon.update.ggajc.xyz/account/4609,1
202,http://72kxsjzsb6zwkhe9.gq/e2b56ad1/69a7e3e9/a70a01d0,1
203,http://bktmav6763v1m3pp00cd.top/98e92056/e919d8e4/e96e3aee,1
204,http://login-account.kotak.ga/verify?id=44670,1
205,http://suspend.update.aaadg.biz/account/4569,1
206,http://uc6t8pj2jrig.tk/d4c21f2d/999a772a/db2bbd37,1
207,http://x5fl2moxq9wfb.cf/8a362623/fd7a509b/b8d23205,1
208,https://verify-portal.service.info/login?redirect=home,1
209,https://payment-portal.help.info/login?redirect=home,1
210,http://bank-credential.kotak.gq/verify?id=41860,1
211,http://paypal-suspend.hdfc.xyz/verify?id=41594,1
212,http://nms6xvqpu3et1ovejk.xyz/b02c18dc/1c0651b7/7acb2200,1
213,http://amazon.verify.hbiif.ml/account/1741,1
214,http://190.181.229.234/alert/56176664,1
215,https://secure-portal.support.cf/login?redirect=home,1
216,https://ebay-portal.help.info/login?redirect=home,1
217,http://suspend-confirm.pnb.biz/verify?id=22700,1
218,http://credential.update.dfifi.top/account/5673,1
219,http://amazon-signin.icici.cf/verify?id=15496,1
220,http://alert.login.fgacb.ga/account/8973,1
221,http://5k7917xfh41a68t.gq/a7ad9352/7eb5710e/795bfb65,1
222,http://confirm-payment.pnb.xyz/verify?id=69436,1
223,https://secure-portal.support.xyz/login?redirect=home,1
224,http://72l4x5bwaen7y.ga/11c1c4b2/5d0135a5/34df2987,1
225,http://urgent-urgent.kotak.top/verify?id=81226,1
226,http://de51k8lxeqlezz1r.info/34aed702/f4060ea1/d4a1d826,1
227,http://243.168.66.155/login/0a17ff7b,1
228,http://133.107.185.138/bank/0816ecf1,1
229,https://paypal-portal.support.tk/login?redirect=home,1
230,http://194.52.203.203/urgent/aea56a68,1
231,http://e0jdcz1oa3vf02gvll.biz/5e1b9300/d0ee5209/596513a6,1
232,http://rdlfwduh7vdo4s41c.info/eefcf30a/5662f4f5/279bb506,1
233,http://payment.secure.bejae.cf/account/9594,1
234,http://0tokpk7yswnxfs.gq/69f31df5/98c51fc1/9a5db1b3,1
235,https://confirm-portal.help.ml/login?redirect=home,1
236,https://paypal-portal.service.xyz/login?redirect=home,1
237,http://238.98.140.73/alert/4e41e35b,1
238,http://account.verify.ccbhf.top/account/6409,1
239,https://password-portal.support.info/login?redirect=home,1
240,http://login.verify.jaibb.tk/account/6297,1
241,http://230.26.70.131/suspend/12e7d176,1
242,http://credential-payment.hdfc.xyz/verify?id=89348,1
243,http://confirm.login.hifeh.ml/account/8133,1
244,http://confirm-login.canara.xyz/verify?id=97823,1
245,http://alert-bank.axis.biz/verify?id=60129,1
246,http://confirm-login.canara.gq/verify?id=57315,1
247,https://bank-portal.service.tk/login?redirect=home,1
248,http://signin-account.pnb.xyz/verify?id=75902,1
249,http://156.139.17.166/password/5106ea4a,1
250,http://rr513bb6f05ep4cwcdt.gq/45f488c9/5fa404ad/6ceca350,1
251,http://80.140.179.31/signin/28b9b9cb,1
252,http://login-confirm.axis.tk/verify?id=93616,1
253,http://suspend-secure.pnb.gq/verify?id=99245,1
254,http://update.login.ahbbd.gq/account/4084,1
255,http://bank-confirm.pnb.ga/verify?id=67619,1
256,http://secure-urgent.kotak.xyz/verify?id=55725,1
257,https://suspend-portal.support.cf/login?redirect=home,1
258,https://amazon-portal.service.cf/login?redirect=home,1
259,https://bank-portal.help.top/login?redirect=home,1
260,http://bank-signin.pnb.biz/verify?id=21895,1
261,https://bank-portal.support.ga/login?redirect=home,1
262,http://bexgfvnnvbzw5apm.ml/cfc26133/551d5310/a8d88b0e,1
263,https://amazon-portal.support.tk/login?redirect=home,1
264,https://confirm-portal.service.ga/login?redirect=home,1
265,https://bank-portal.support.cf/login?redirect=home,1
266,http://verify-secure.icici.ga/verify?id=55364,1
267,http://faf5kcihdiy4nrmqyz.info/4756bc6c/687500b1/53d36ff7,1
268,https://amazon-portal.service.ml/login?redirect=home,1
269,http://update.update.bcedg.top/account/3469,1
270,http://credential-amazon.sbi.info/verify?id=44212,1
271,http://fy4qcyd52alunq.info/440a05b6/826579bc/067ba95e,1
272,https://suspend-portal.support.top/login?redirect=home,1
273,http://b5qbvnpy1ajkpqkb.ml/fa5dbb54/0e95d775/21bfc948,1
274,http://9c70pa8jx54pegjks4i2.xyz/3d8e5c2a/0cead64e/164bd5d3,1
275,https://suspend-portal.service.top/login?redirect=home,1
276,https://signin-portal.help.biz/login?redirect=home,1
277,http://ammpq0hzyjb48wumh9nk.xyz/11c33306/6e590209/b0dbe769,1
278,http://o1pvlnd581lto4rq3q7g.ga/a7644b30/0dad32b3/0a3c449a,1
279,https://amazon-portal.service.biz/login?redirect=home,1
280,http://confirm.update.dibjj.xyz/account/3173,1
281,http://secure-login.canara.gq/verify?id=70187,1
282,http://suspend.verify.hjfbg.xyz/account/3609,1
283,http://suspend.secure.aagij.top/account/2152,1
284,http://5tzv9zp3c330bo7w.info/0bce76bc/0f86db4b/81dee165,1
285,https://password-portal.support.tk/login?redirect=home,1
286,http://payment.login.aifhd.cf/account/5992,1
287,http://yf2ev4ji4ufans5sr69.cf/32208471/104bddc3/5bd134a5,1
288,https://paypal-portal.help.gq/login?redirect=home,1
289,http://103.50.168.130/secure/e083b723,1
290,http://password.verify.ggcge.tk/account/5354,1
291,https://password-portal.service.ml/login?redirect=home,1
292,http://secure.verify.facff.info/account/2610,1
293,https://verify-portal.service.xyz/login?redirect=home,1
294,http://51.244.59.114/secure/2b44ea19,1
295,http://vw19jojwlrkxjtm.biz/24b6ca82/1c64b7f4/7dbdee61,1
296,http://bank-update.icici.xyz/verify?id=35153,1
297,http://4vf89x22j7q4kf.xyz/57fe36a9/a04c1e7d/4e7a0025,1
298,http://payment.update.ibcde.info/account/1753,1
299,http://i9vccmtpkq5c9035vuu.info/d36e2ea6/b65f7818/c11f45e5,1
300,http://36.61.210.110/amazon/778a0f40,1
301,https://signin-portal.help.biz/login?redirect=home,1
302,http://signin-secure.hdfc.ml/verify?id=83176,1
303,http://137.81.44.147/suspend/40771e29,1
304,http://signin.secure.bfehh.top/account/1351,1
305,http://a3aipjiylqx1um55.cf/dceb29ac/fb784dc9/d86a89b9,1
306,http://114.106.194.13/suspend/2d74b034,1
307,https://account-portal.support.cf/login?redirect=home,1
308,http://241.250.183.192/signin/1db3230a,1
309,http://o4m84p4k9dxoq8jxlf.gq/ca2c1a3d/5e370c2c/64f86ad0,1
310,http://password-signin.sbi.tk/verify?id=53461,1
311,http://228.240.17.189/update/9a143ca9,1
312,http://108.33.57.248/urgent/219287a2,1
313,http://update-signin.kotak.biz/verify?id=90427,1
314,http://123.252.100.33/paypal/37c566e4,1
315,http://paypal.login.bgdjg.biz/account/9468,1
316,https://password-portal.help.cf/login?redirect=home,1
317,http://xu7b6nbhgfb2flurm.top/1d32be68/f8e61244/f2bf49cd,1
318,http://ezemqt788g35s.cf/7da5f3c7/26fd92fb/c4376c93,1
319,http://password.secure.jjcjj.info/account/8667,1
320,http://update-credential.hdfc.tk/verify?id=42942,1
321,https://credential-portal.service.gq/login?redirect=home,1
322,https://secure-portal.help.tk/login?redirect=home,1
323,http://update.update.ihijc.cf/account/7865,1
324,http://imi8fo0vyhfjlws.biz/b414eb51/b98fe908/b138566d,1
325,http://23.185.123.223/urgent/80158e6e,1
326,http://payment-signin.pnb.top/verify?id=56748,1
327,http://4.51.248.63/urgent/d1e08244,1
328,https://payment-portal.support.top/login?redirect=home,1
329,https://account-portal.service.ml/login?redirect=home,1
330,http://31.122.184.149/alert/86a5228a,1
331,http://yaua8d7204j3m9iqbq.ga/6c274566/c1bf269f/e8b0346d,1
332,http://mpnfgaglsxkugwcdz.top/7cffc075/8639fd7d/c9ad5d81,1
333,http://update.secure.cjiee.biz/account/4149,1
334,http://4uw590z92jn67l.xyz/b5f7563b/8952b7df/597de711,1
335,https://alert-portal.support.ml/login?redirect=home,1
336,http://144.229.29.230/ebay/26bf0ee9,1
337,http://183.251.220.181/update/0d235f49,1
338,http://19v58b1v1ccofh.cf/7a85fb05/46017cec/0ebedf4b,1
339,http://sav9cng8tana6.xyz/79d3cdf7/833858cc/7aa2996e,1
340,http://account-ebay.icici.cf/verify?id=23070,1
341,http://v9777tnqetmni3g.top/aa917463/7b483526/4ec6e400,1
342,http://rlrnr2kyb3gd.biz/cfaa90f2/7402724a/d1cdf513,1
343,https://login-portal.help.tk/login?redirect=home,1
344,http://account.login.aciij.top/account/4741,1
345,http://amazon-verify.icici.cf/verify?id=88479,1
346,http://password.update.ghjdj.ga/account/7704,1
347,http://107.211.193.72/bank/82451625,1
348,http://secure.secure.bjebd.ga/account/7524,1
349,http://credential-credential.hdfc.ga/verify?id=25650,1
350,http://8tre9qdi3g13iwp.cf/1642965a/ac7ec18a/092d4f5a,1
351,http://4vkftlecsaz0l.tk/cbd0376b/d43b4884/e31543f9,1
352,http://7ftmfwg895na2fqztio.xyz/d081191f/4c2d5395/6f176fe0,1
353,http://tq685ohm6x7p7.tk/504e53c0/6d017c8f/835846ba,1
354,http://85.46.160.239/ebay/dcd8f948,1
355,http://zkdu6fotwftq9y69x.cf/8ba81163/9f131a14/ffbfc348,1
356,http://240.100.164.75/secure/f02440fe,1
357,https://password-portal.support.biz/login?redirect=home,1
358,http://6bilqpb01qcte9w0a.top/d105e0f2/905cfede/b146878a,1
359,http://account.verify.adbih.ml/account/1158,1
360,http://189.174.36.40/suspend/5f54ac99,1
361,http://secure.secure.ahcaa.xyz/account/9672,1
362,http://urgent.verify.heheh.tk/account/8250,1
363,http://payment.secure.ajcif.gq/account/3031,1
364,http://49.95.164.194/paypal/c5443e18,1
365,http://payment.secure.gjcha.ml/account/9092,1
366,http://verify-alert.canara.ml/verify?id=11572,1
367,http://82.185.33.146/password/6ff7fe23,1
368,http://paypal.verify.adeej.top/account/8596,1
369,http://f0n852n5fnp36f8harj.gq/a0e92d15/09c9a9bf/1ed960ae,1
370,http://signin.login.gebbc.xyz/account/3099,1
371,http://urgent-secure.canara.tk/verify?id=58497,1
372,http://hli5l692tulgelw.gq/537d38f8/0cf21895/b0d65f61,1
373,http://login.login.dgfhj.info/account/6147,1
374,https://bank-portal.service.gq/login?redirect=home,1
375,https://account-portal.service.ga/login?redirect=home,1
376,http://189.99.144.64/amazon/18aeca57,1
377,http://95.238.75.115/amazon/347bee62,1
378,http://update.login.jbifd.xyz/account/7144,1
379,https://login-portal.service.top/login?redirect=home,1
380,http://amazon-confirm.sbi.xyz/verify?id=94360,1
381,http://signin-verify.sbi.biz/verify?id=27284,1
382,http://7fdfzdmmcmcoc.top/40c771b8/ed42a7da/ddc72f64,1
383,http://131.148.252.7/alert/3a4d4a64,1
384,http://payment-confirm.axis.top/verify?id=29956,1
385,https://login-portal.help.ga/login?redirect=home,1
386,https://ebay-portal.help.biz/login?redirect=home,1
387,http://bank.login.ddcbc.tk/account/8299,1
388,https://payment-portal.support.top/login?redirect=home,1
389,http://account.secure.dbjch.ga/account/4511,1
390,https://credential-portal.help.xyz/login?redirect=home,1
391,http://166.117.129.56/payment/aa88d01f,1
392,http://7rv2y7cdabbaja.info/03cadd08/b0a68ee8/86d854a8,1
393,http://adi5uujzr0fcyb.info/01ca8498/55de49d5/69a37256,1
394,http://74.186.45.154/ebay/22c5f3c6,1
395,http://alert-confirm.kotak.top/verify?id=71274,1
396,http://credential-update.yes bank.info/verify?id=57229,1
397,http://v5lmq15fbs4wv.biz/45739670/789223e2/95461f7f,1
398,http://xou0y9ixfy1z682r6zl1.ga/72b7aabc/6be90f05/e0d0313a,1
399,http://rmjr211pv58y.tk/096bebd7/4b0f31f2/513b434a,1
400,https://suspend-portal.service.ml/login?redirect=home,1
401,http://suspend.login.gdjga.ml/account/9466,1
402,http://6kfkldf4hra136.top/acf47d15/8bc5931f/5a254b1e,1
403,https://alert-portal.support.ml/login?redirect=home,1
404,http://68.183.243.103/payment/999bc452,1
405,https://ebay-portal.help.biz/login?redirect=home,1
406,http://8xuebhk0onsas.ga/3a8c876d/11b0426c/c27b293d,1
407,http://73o1blog0nq4i6r8s.top/46c3e60a/bb8c4f01/68e2fe92,1
408,http://7vxuqdrmswjjjksl66um.ga/df4e34d3/665d452d/12b5ed34,1
409,http://confirm-urgent.axis.xyz/verify?id=61331,1
410,http://7qmjcentoc3jr7t3.biz/3da09310/bcf6a7e2/e684d83a,1
411,http://password-credential.axis.top/verify?id=40210,1
412,http://password.login.ibfdc.top/account/4328,1
413,https://login-portal.support.cf/login?redirect=home,1
414,https://password-portal.support.info/login?redirect=home,1
415,http://64.208.113.62/suspend/499ea518,1
416,http://hdczp0nwntj5r2slrw4.gq/f53506df/0ded31a8/d5160f01,1
417,http://djin9rg4xv349n1d6d.biz/ab81e7e8/de2dba46/99c298d6,1
418,http://secure.secure.hchfh.biz/account/7044,1
419,http://update.verify.caihf.tk/account/9206,1
420,https://verify-portal.support.top/login?redirect=home,1
421,http://verify.update.bbiif.ga/account/8576,1
422,http://suspend.verify.hhbga.top/account/3226,1
423,http://74.235.250.174/amazon/36925374,1
424,http://sosr2hvnkvonnlha.top/66136c60/c88e05fd/c9dc4bff,1
425,http://ck3tb94cllsad0ucsw.xyz/a0613ea2/b116a653/b980415e,1
426,http://bank.secure.gccaa.cf/account/4186,1
427,http://p3ftj6ac4jrcq97.info/b46f5f19/32854fc4/52e38da1,1
428,http://payment-credential.yes bank.info/verify?id=16722,1
429,https://credential-portal.support.ga/login?redirect=home,1
430,http://paypal.verify.icjjg.biz/account/6947,1
431,http://plcfr7cl6p3frb7ei5.info/80d0dd6f/337bb5c0/8865ca1a,1
432,http://ebay-ebay.sbi.ml/verify?id=31655,1
433,http://signin-account.hdfc.tk/verify?id=15179,1
434,https://login-portal.support.gq/login?redirect=home,1
435,http://dvws3kcvjxzdvyb4xz3.xyz/9e470867/4d15aa8c/9c5effd1,1
436,http://7yy0kz6xnomb4.ga/07196717/554967c7/ceb8fac2,1
437,http://6zp1wz2nar3shlx0.biz/e0238d65/a93e91ea/39b70183,1
438,http://paypal-suspend.pnb.ga/verify?id=95466,1
439,http://210.117.130.102/password/add8daab,1
440,http://alert-login.pnb.biz/verify?id=88675,1
441,http://128.109.147.200/account/8916c5a1,1
442,http://paypal-urgent.hdfc.tk/verify?id=27023,1
443,http://confirm-credential.yes bank.ga/verify?id=31215,1
444,http://0n1k9yxcfe78c11.ga/9b1b661b/4eb6f0d9/583969cf,1
445,https://bank-portal.service.info/login?redirect=home,1
446,http://login-signin.yes bank.top/verify?id=23575,1
447,https://amazon-portal.support.gq/login?redirect=home,1
448,http://urgent.secure.jhijh.biz/account/8501,1
449,http://xhbqam97xo485d4vu.ml/31226b66/4d20ab94/9579e799,1
450,http://secure-urgent.pnb.ga/verify?id=63329,1
451,http://7.145.167.48/secure/8948fbef,1
452,http://47.108.40.60/verify/e8338734,1
453,https://credential-portal.service.biz/login?redirect=home,1
454,http://account-amazon.pnb.tk/verify?id=65072,1
455,http://169.170.137.190/verify/cb0a9a71,1
456,http://68.81.126.21/signin/c5485ad6,1
457,http://payment.verify.jafch.gq/account/9071,1
458,https://paypal-portal.help.tk/login?redirect=home,1
459,http://amazon.verify.icbje.ga/account/5413,1
460,http://account.update.cgabf.ga/account/3100,1
461,https://confirm-portal.service.ml/login?redirect=home,1
462,http://update.secure.ccaad.gq/account/5530,1
463,http://148.1.107.184/account/8abdc678,1
464,http://alert-amazon.pnb.biz/verify?id=68118,1
465,http://update.verify.dbgjc.info/account/5487,1
466,http://jpf240shdkkg.tk/16b1edd7/79e11c64/0924cefe,1
467,http://70.158.206.6/secure/49de7753,1
468,https://payment-portal.service.cf/login?redirect=home,1
469,http://a8lytuagdl1j2vwy8umn.gq/8f7f6210/25b8d7d0/9b491c5d,1
470,http://10.131.5.236/alert/be42dfdb,1
471,http://paypal-verify.pnb.info/verify?id=80919,1
472,http://login.update.iceda.gq/account/5549,1
473,http://110.178.182.193/suspend/3c6045d8,1
474,http://verify.verify.bcbeg.gq/account/3203,1
475,http://31.104.187.161/credential/8168c1ca,1
476,http://alert.secure.abaee.cf/account/5360,1
477,https://payment-portal.help.xyz/login?redirect=home,1
478,http://bank.update.eghcc.gq/account/1328,1
479,http://amazon.login.dfjib.cf/account/1881,1
480,http://account.update.dghia.cf/account/9831,1
481,http://update.verify.jfgic.biz/account/2369,1
482,http://payment-secure.pnb.ga/verify?id=53525,1
483,https://update-portal.support.cf/login?redirect=home,1
484,http://4h2hwswczt0lfj4b121.tk/75bc54b5/16184a49/acf0b846,1
